userid,version,sum_gamerounds,retention_1,retention_7
8757745,gate_30,83,True,False
8757758,gate_30,4,False,False
8757777,gate_30,1,False,False
8757860,gate_30,2,False,False
8758173,gate_30,5,False,False
8758788,gate_30,4,False,False
8758863,gate_30,31,False,True
8759005,gate_30,16,False,True
8759225,gate_30,51,True,True
8759604,gate_30,17,True,True
8760122,gate_30,18,True,False
8760282,gate_30,5,False,False
8760326,gate_30,0,False,False
8760451,gate_30,3,True,False
8760474,gate_30,12,True,False
8760883,gate_30,16,False,False
8761532,gate_30,1,False,False
8761632,gate_30,36,False,True
8761880,gate_30,9,False,False
8762220,gate_30,10,False,False
8762371,gate_30,20,True,False
8762388,gate_30,2,False,False
8762395,gate_30,6,True,False
8762814,gate_30,92,True,True
8762879,gate_30,16,False,False
8762998,gate_30,14,False,False
8763139,gate_30,11,True,False
8763242,gate_30,29,False,False
8763247,gate_30,14,True,False
8763496,gate_30,9,False,False
8763602,gate_30,1,False,False
8763637,gate_30,62,True,False
8763958,gate_30,1,False,False
8764021,gate_30,23,False,False
8764071,gate_30,6,False,False
8764308,gate_30,96,True,True
8764635,gate_30,1,False,False
8764752,gate_30,3,False,False
8764843,gate_30,19,True,False
8764887,gate_30,55,False,True
8765196,gate_30,25,False,False
8765610,gate_30,19,False,False
8766417,gate_30,1,False,False
8766438,gate_30,32,True,False
8766886,gate_30,18,True,False
8766916,gate_30,4,False,False
8766976,gate_30,29,False,False
8767096,gate_30,3,True,False
8767125,gate_30,6,False,False
8767417,gate_30,38,True,True
8767534,gate_30,8,True,False
8767787,gate_30,5,False,False
8768093,gate_30,8,False,False
8768385,gate_30,5,False,False
8768425,gate_30,6,False,False
8768486,gate_30,0,False,False
8768779,gate_30,40,False,False
8769559,gate_30,27,True,False
8769569,gate_30,7,True,False
8770047,gate_30,16,False,False
8770283,gate_30,16,False,False
8770814,gate_30,20,False,True
8770842,gate_30,16,False,False
8771397,gate_30,13,False,False
8771752,gate_30,3,False,False
8772004,gate_30,49,True,False
8772073,gate_30,19,True,False
8772256,gate_30,5,False,False
8772555,gate_30,9,False,False
8772580,gate_30,18,False,False
8773542,gate_30,0,False,False
8773715,gate_30,8,False,False
8773906,gate_30,9,False,False
8774813,gate_30,0,False,False
8775139,gate_30,62,True,True
8775258,gate_30,6,False,False
8775375,gate_30,61,False,False
8775421,gate_30,106,True,True
8775464,gate_30,1,False,False
8775563,gate_30,60,False,False
8775691,gate_30,7,False,False
8775727,gate_30,12,True,False
8776264,gate_30,56,False,False
8776273,gate_30,4,False,True
8776841,gate_30,16,False,False
8777362,gate_30,6,False,True
8777673,gate_30,2,False,False
8777792,gate_30,4,False,False
8778034,gate_30,1,False,False
8778251,gate_30,18,True,False
8778429,gate_30,10,False,False
8778905,gate_30,11,False,False
8780055,gate_30,25,True,False
8780407,gate_30,32,True,False
8780895,gate_30,23,False,False
8780975,gate_30,13,False,False
8781023,gate_30,12,False,False
8781344,gate_30,30,True,False
8781633,gate_30,18,False,False
8781638,gate_30,5,False,False
8781864,gate_30,0,False,True
8782139,gate_30,2,False,False
8782216,gate_30,5,False,False
8782476,gate_30,3,False,False
8782499,gate_30,79,True,False
8782626,gate_30,21,False,False
8782991,gate_30,29,False,False
8783642,gate_30,21,True,False
8783797,gate_30,6,False,False
8785529,gate_30,4,False,False
8785538,gate_30,26,True,False
8785827,gate_30,4,True,False
8785872,gate_30,13,False,False
8786863,gate_30,9,False,False
8787015,gate_30,16,False,False
8787387,gate_30,18,True,False
8787432,gate_30,39,True,False
8787727,gate_30,9,False,False
8787879,gate_30,10,False,True
8787956,gate_30,25,False,False
8788588,gate_30,18,True,False
8788612,gate_30,15,True,False
8788854,gate_30,5,True,False
8788957,gate_30,15,True,False
8789309,gate_30,10,False,False
8789974,gate_30,3,False,False
8790062,gate_30,70,False,False
8790071,gate_30,27,True,False
8790200,gate_30,0,False,False
8790382,gate_30,66,True,False
8791265,gate_30,1,False,False
8791332,gate_30,51,True,False
8792279,gate_30,29,True,False
8792449,gate_30,111,True,True
8793111,gate_30,8,True,False
8793420,gate_30,22,True,False
8793783,gate_30,49,True,False
8793903,gate_30,3,False,False
8794235,gate_30,13,True,False
8794738,gate_30,7,False,False
8795541,gate_30,7,True,False
8795833,gate_30,35,False,False
8796060,gate_30,27,True,False
8796399,gate_30,102,True,False
8796580,gate_30,67,True,False
8796618,gate_30,6,False,False
8796809,gate_30,28,True,False
8797117,gate_30,17,True,False
8797470,gate_30,9,False,False
8797817,gate_30,9,True,False
8797958,gate_30,79,False,False
8798327,gate_30,24,False,False
8798355,gate_30,4,False,False
8798700,gate_30,18,True,False
8798785,gate_30,22,False,False
8798911,gate_30,1,False,False
8799446,gate_30,9,True,False
8799751,gate_30,10,False,False
8799938,gate_30,12,False,False
8800796,gate_30,28,True,False
8800800,gate_30,20,True,False
8801280,gate_30,22,False,False
8801415,gate_30,36,True,False
8801598,gate_30,57,True,False
8802149,gate_30,18,True,False
8802390,gate_30,17,False,False
8802495,gate_30,7,False,False
8802645,gate_30,16,True,False
8802667,gate_30,20,True,False
8802782,gate_30,38,True,False
8802783,gate_30,29,True,False
8803288,gate_30,1,False,False
8803399,gate_30,15,True,False
8803419,gate_30,1,False,False
8803813,gate_30,0,False,False
8804025,gate_30,19,True,False
8804345,gate_30,43,False,False
8804369,gate_30,3,False,False
8804401,gate_30,9,False,False
8805793,gate_30,64,False,False
8806253,gate_30,0,False,False
8806433,gate_30,0,False,False
8806973,gate_30,30,True,False
8807172,gate_30,12,False,False
8807570,gate_30,8,False,False
8807581,gate_30,3,False,False
8807657,gate_30,99,True,True
8808165,gate_30,6,False,False
8808242,gate_30,26,True,False
8808448,gate_30,19,True,True
8808452,gate_30,1,False,False
8808648,gate_30,40,False,True
8808675,gate_30,14,False,False
8808697,gate_30,57,False,False
8808879,gate_30,30,True,False
8809165,gate_30,62,True,False
8809278,gate_30,2,False,False
8809464,gate_30,1,False,False
8809878,gate_30,4,False,False
8810001,gate_30,16,True,False
8810168,gate_30,33,False,False
8810596,gate_30,4,False,False
8810689,gate_30,2,False,False
8811051,gate_30,9,False,False
8811373,gate_30,0,False,False
8811702,gate_30,0,False,False
8811805,gate_30,57,True,False
8811824,gate_30,0,False,False
8812082,gate_30,9,True,False
8812572,gate_30,14,True,False
8812613,gate_30,1,False,False
8812854,gate_30,31,False,False
8813299,gate_30,38,True,False
8813500,gate_30,25,True,False
8813806,gate_30,38,True,False
8813999,gate_30,58,True,False
8814157,gate_30,3,False,False
8814215,gate_30,6,False,False
8814452,gate_30,1,False,False
8815204,gate_30,29,False,False
8815858,gate_30,13,False,False
8816303,gate_30,55,True,False
8816356,gate_30,3,False,False
8816383,gate_30,7,False,False
8817084,gate_30,1,False,False
8818228,gate_30,22,True,False
8818622,gate_30,0,False,False
8819105,gate_30,83,True,True
8819190,gate_30,2,False,False
8820162,gate_30,26,True,False
8820353,gate_30,46,True,False
8820935,gate_30,18,False,False
8820969,gate_30,37,True,True
8821170,gate_30,9,False,False
8821267,gate_30,9,False,False
8821318,gate_30,1,False,False
8821753,gate_30,14,True,False
8821815,gate_30,0,False,False
8821956,gate_30,17,False,False
8822297,gate_30,6,False,False
8822432,gate_30,57,True,False
8822913,gate_30,1,False,False
8823063,gate_30,4,False,False
8823085,gate_30,17,True,False
8823294,gate_30,0,False,False
8823602,gate_30,10,False,False
8824092,gate_30,58,True,False
8824627,gate_30,15,True,False
8824629,gate_30,32,False,False
8824829,gate_30,15,True,True
8824947,gate_30,5,False,False
8825909,gate_30,45,False,True
8826165,gate_30,44,True,False
8826239,gate_30,31,True,False
8826599,gate_30,11,False,False
8826691,gate_30,21,True,False
8826723,gate_30,49,True,True
8826792,gate_30,26,False,False
8826939,gate_30,1,False,False
8827179,gate_30,0,False,False
8827262,gate_30,4,False,False
8827273,gate_30,2,False,False
8827316,gate_30,73,True,False
8827986,gate_30,1,False,False
8828013,gate_30,13,True,False
8828190,gate_30,33,False,False
8828679,gate_30,39,True,False
8829135,gate_30,19,False,False
8829839,gate_30,51,True,False
8830306,gate_30,6,False,False
8830806,gate_30,96,True,True
8831120,gate_30,5,False,False
8831354,gate_30,55,True,False
8831412,gate_30,3,False,False
8831663,gate_30,12,True,False
8831810,gate_30,0,False,False
8831923,gate_30,12,True,False
8832084,gate_30,20,True,True
8832176,gate_30,67,True,False
8832385,gate_30,1,False,False
8833158,gate_30,2,False,False
8833225,gate_30,33,False,True
8833302,gate_30,32,True,False
8833326,gate_30,11,True,False
8833579,gate_30,1,False,False
8833788,gate_30,3,False,False
8834036,gate_30,3,False,False
8834863,gate_30,71,True,False
8835120,gate_30,22,True,False
8835236,gate_30,16,True,False
8835379,gate_30,57,True,False
8835464,gate_30,25,True,False
8835707,gate_30,51,True,True
8835859,gate_30,117,True,True
8835983,gate_30,5,False,False
8836342,gate_30,79,True,False
8837047,gate_30,6,False,False
8837371,gate_30,3,False,False
8838178,gate_30,5,False,False
8838472,gate_30,18,False,True
8838509,gate_30,4,False,False
8839642,gate_30,95,True,True
8840050,gate_30,58,False,True
8840491,gate_30,9,True,False
8841837,gate_30,46,True,False
8841896,gate_30,1,False,False
8842431,gate_30,26,False,False
8842953,gate_30,1,False,False
8843110,gate_30,5,False,False
8843195,gate_30,8,False,False
8843484,gate_30,2,False,False
8843588,gate_30,84,True,True
8843896,gate_30,0,False,False
8844319,gate_30,11,True,False
8844461,gate_30,2,False,False
8844472,gate_30,16,False,False
8844486,gate_30,8,True,False
8844540,gate_30,39,True,False
8844832,gate_30,21,False,False
8844850,gate_30,9,False,False
8844979,gate_30,47,True,False
8845077,gate_30,4,False,False
8845295,gate_30,8,False,False
8845402,gate_30,12,False,False
8845612,gate_30,1,False,False
8846485,gate_30,0,False,False
8846876,gate_30,4,False,False
8846903,gate_30,17,True,False
8846987,gate_30,34,True,False
8847081,gate_30,50,False,False
8847923,gate_30,107,True,True
8848153,gate_30,14,True,False
8848183,gate_30,0,False,False
8848534,gate_30,9,False,False
8848676,gate_30,95,True,False
8848957,gate_30,6,False,False
8848964,gate_30,38,True,True
8849166,gate_30,55,True,True
8849238,gate_30,59,True,False
8849591,gate_30,15,True,False
8849680,gate_30,42,True,False
8850076,gate_30,0,False,False
8850139,gate_30,2,False,False
8850140,gate_30,7,False,False
8850280,gate_30,0,False,False
8850542,gate_30,15,True,False
8851081,gate_30,46,True,False
8851326,gate_30,4,False,False
8851577,gate_30,23,True,False
8851629,gate_30,4,False,False
8851673,gate_30,3,False,False
8852017,gate_30,16,True,False
8852174,gate_30,24,False,False
8852539,gate_30,25,False,False
8852822,gate_30,0,False,False
8853291,gate_30,28,False,False
8853570,gate_30,4,False,False
8853596,gate_30,12,False,False
8853658,gate_30,3,False,False
8853747,gate_30,6,False,False
8853751,gate_30,1,False,False
8853788,gate_30,4,False,False
8853875,gate_30,1,False,False
8854268,gate_30,3,True,False
8854316,gate_30,21,True,False
8854402,gate_30,12,True,False
8854418,gate_30,12,False,True
8854707,gate_30,42,True,False
8854745,gate_30,2,False,False
8854785,gate_30,3,False,False
8854935,gate_30,7,False,False
8855038,gate_30,25,False,False
8855043,gate_30,18,False,False
8855157,gate_30,10,False,False
8855288,gate_30,7,False,False
8855508,gate_30,3,False,False
8855842,gate_30,10,False,False
8856107,gate_30,10,False,False
8856539,gate_30,51,True,False
8856976,gate_30,3,False,False
8857196,gate_30,36,True,False
8857297,gate_30,3,True,False
8857433,gate_30,7,False,False
8857512,gate_30,0,False,False
8857616,gate_30,4,False,False
8857663,gate_30,68,True,False
8857821,gate_30,32,True,False
8857989,gate_30,7,False,False
8858457,gate_30,15,False,False
8858655,gate_30,7,False,False
8859220,gate_30,13,False,False
8859328,gate_30,35,False,False
8859337,gate_30,4,False,False
8859797,gate_30,2,False,False
8860045,gate_30,36,True,False
8860261,gate_30,2,False,False
8860441,gate_30,37,False,True
8861056,gate_30,7,False,False
8862017,gate_30,16,False,False
8862555,gate_30,8,False,False
8862573,gate_30,49,False,False
8862773,gate_30,2,False,False
8863555,gate_30,39,False,True
8863579,gate_30,17,False,False
8863690,gate_30,28,True,False
8863765,gate_30,20,True,False
8863894,gate_30,38,True,False
8864256,gate_30,85,True,True
8864262,gate_30,4,False,False
8864541,gate_30,38,True,False
8864651,gate_30,6,False,False
8864857,gate_30,3,False,False
8865055,gate_30,6,False,False
8865507,gate_30,4,True,False
8865895,gate_30,1,False,False
8866554,gate_30,0,False,False
8866660,gate_30,1,False,False
8866831,gate_30,84,False,False
8867066,gate_30,0,False,False
8867265,gate_30,3,False,False
8867293,gate_30,11,False,False
8867329,gate_30,30,False,False
8867387,gate_30,12,True,False
8867674,gate_30,68,True,False
8867712,gate_30,1,False,False
8867881,gate_30,0,False,False
8868112,gate_30,17,False,False
8868719,gate_30,3,False,False
8868912,gate_30,37,False,False
8869019,gate_30,31,True,False
8869130,gate_30,6,False,False
8869235,gate_30,8,False,False
8869236,gate_30,28,True,False
8869241,gate_30,45,False,False
8869285,gate_30,3,False,False
8870583,gate_30,44,False,False
8870694,gate_30,46,True,False
8870793,gate_30,34,True,False
8870834,gate_30,14,False,False
8871019,gate_30,16,True,False
8871106,gate_30,2,False,False
8871564,gate_30,9,True,False
8871638,gate_30,5,False,False
8871748,gate_30,50,True,True
8871789,gate_30,25,True,False
8872036,gate_30,56,False,True
8872102,gate_30,12,False,False
8872200,gate_30,64,True,True
8872250,gate_30,6,False,False
8872604,gate_30,22,True,True
8872690,gate_30,1,False,False
8872699,gate_30,1,False,False
8872811,gate_30,34,False,False
8872829,gate_30,22,False,False
8873186,gate_30,37,True,True
8873201,gate_30,15,True,False
8873228,gate_30,6,False,False
8873538,gate_30,9,False,False
8873766,gate_30,1,False,False
8874071,gate_30,7,False,False
8874105,gate_30,2,False,False
8874374,gate_30,2,False,False
8874750,gate_30,98,True,False
8874833,gate_30,4,False,False
8876363,gate_30,30,False,False
8876934,gate_30,42,False,False
8877106,gate_30,1,False,False
8877234,gate_30,21,True,False
8877275,gate_30,2,False,False
8877373,gate_30,32,False,False
8877832,gate_30,2,False,False
8878155,gate_30,42,True,False
8878406,gate_30,17,False,False
8878729,gate_30,16,False,False
8879015,gate_30,4,False,False
8879130,gate_30,72,True,False
8879867,gate_30,3,False,False
8879925,gate_30,108,True,False
8879985,gate_30,8,True,False
8880178,gate_30,21,False,False
8880198,gate_30,82,True,True
8880515,gate_30,63,False,False
8880643,gate_30,36,False,False
8881272,gate_30,42,True,False
8882310,gate_30,5,False,False
8882459,gate_30,60,True,True
8882786,gate_30,1,False,False
8882893,gate_30,68,True,False
8883144,gate_30,0,False,False
8883661,gate_30,18,False,False
8883709,gate_30,69,True,True
8883773,gate_30,29,True,False
8883876,gate_30,2,False,False
8884210,gate_30,27,True,False
8884596,gate_30,26,True,True
8886180,gate_30,42,True,False
8886458,gate_30,3,False,False
8886721,gate_30,60,False,True
8886983,gate_30,4,False,False
8887149,gate_30,18,False,False
8888633,gate_30,87,True,False
8888689,gate_30,3,False,False
8888691,gate_30,43,True,False
8888745,gate_30,65,True,False
8889045,gate_30,15,True,False
8889776,gate_30,29,False,False
8890048,gate_30,28,False,False
8890244,gate_30,0,False,False
8890263,gate_30,18,False,False
8890497,gate_30,51,True,False
8890530,gate_30,15,False,False
8890674,gate_30,9,False,False
8891128,gate_30,47,True,False
8891291,gate_30,28,True,False
8891695,gate_30,5,False,False
8891752,gate_30,1,False,False
8892187,gate_30,1,False,False
8892646,gate_30,33,False,False
8892704,gate_30,3,False,False
8892932,gate_30,4,False,False
8893317,gate_30,48,True,False
8893414,gate_30,30,True,False
8893806,gate_30,5,False,False
8893908,gate_30,0,False,False
8894130,gate_30,25,True,False
8894135,gate_30,1,False,False
8894362,gate_30,1,False,False
8894445,gate_30,89,True,False
8894544,gate_30,56,True,False
8895481,gate_30,0,False,False
8895582,gate_30,24,False,False
8895616,gate_30,45,True,False
8895754,gate_30,0,False,False
8896166,gate_30,4,False,False
8896364,gate_30,14,True,False
8896727,gate_30,14,True,False
8896762,gate_30,3,False,False
8897509,gate_30,48,True,False
8897513,gate_30,1,False,False
8897775,gate_30,43,True,False
8898063,gate_30,9,True,False
8898155,gate_30,15,False,False
8898417,gate_30,27,False,True
8899149,gate_30,8,False,False
8899549,gate_30,2,False,False
8899686,gate_30,83,True,True
8899816,gate_30,32,True,True
8900173,gate_30,0,False,False
8900301,gate_30,2,False,False
8900377,gate_30,42,False,False
8900402,gate_30,3,False,False
8900478,gate_30,29,True,False
8900946,gate_30,111,True,True
8901279,gate_30,0,False,False
8901475,gate_30,22,True,False
8901476,gate_30,36,False,False
8902481,gate_30,14,False,False
8902757,gate_30,6,True,False
8903378,gate_30,8,True,False
8903449,gate_30,3,False,False
8904133,gate_30,15,True,False
8904350,gate_30,42,False,False
8904401,gate_30,31,True,True
8904823,gate_30,1,False,False
8904935,gate_30,8,True,False
8905579,gate_30,15,False,False
8906157,gate_30,94,True,True
8906247,gate_30,2,False,False
8907036,gate_30,25,True,False
8907117,gate_30,10,False,False
8907181,gate_30,62,True,True
8907307,gate_30,47,False,True
8907684,gate_30,50,True,False
8907972,gate_30,4,False,False
8908180,gate_30,13,False,False
8908204,gate_30,31,True,False
8908317,gate_30,9,True,False
8909146,gate_30,4,False,False
8909179,gate_30,56,True,False
8909396,gate_30,16,False,False
8909836,gate_30,15,False,False
8910359,gate_30,39,True,False
8910661,gate_30,18,False,False
8910942,gate_30,45,True,True
8911043,gate_30,72,True,True
8911142,gate_30,7,True,False
8911383,gate_30,4,False,False
8911392,gate_30,0,False,False
8911456,gate_30,71,True,False
8911702,gate_30,48,True,False
8912098,gate_30,18,False,False
8912154,gate_30,101,True,True
8912584,gate_30,3,False,False
8913057,gate_30,57,False,False
8913566,gate_30,21,False,False
8913838,gate_30,65,True,False
8914271,gate_30,44,True,False
8914413,gate_30,67,True,True
8914497,gate_30,20,True,False
8914662,gate_30,48,False,True
8914769,gate_30,6,False,False
8914824,gate_30,103,True,False
8914856,gate_30,0,False,False
8914967,gate_30,8,False,False
8915425,gate_30,4,False,False
8915645,gate_30,52,True,False
8915925,gate_30,2,False,False
8916001,gate_30,2,False,False
8916360,gate_30,71,True,True
8916972,gate_30,75,True,True
8916985,gate_30,62,True,True
8917053,gate_30,89,True,False
8917095,gate_30,9,True,False
8917706,gate_30,12,False,False
8917918,gate_30,15,True,False
8918757,gate_30,58,False,True
8919205,gate_30,71,False,True
8919240,gate_30,2,False,False
8919730,gate_30,2,False,False
8919844,gate_30,33,False,False
8920017,gate_30,17,True,False
8920422,gate_30,116,True,True
8921272,gate_30,4,False,False
8921614,gate_30,4,False,False
8921876,gate_30,76,True,True
8922102,gate_30,13,False,False
8922389,gate_30,48,False,False
8922725,gate_30,54,True,True
8922901,gate_30,27,True,False
8923333,gate_30,4,False,False
8923486,gate_30,4,False,False
8923610,gate_30,45,True,False
8924126,gate_30,5,False,False
8924205,gate_30,13,False,False
8924274,gate_30,72,False,True
8924467,gate_30,12,False,True
8924685,gate_30,2,False,False
8924853,gate_30,3,False,False
8924949,gate_30,61,True,False
8925136,gate_30,10,False,False
8925447,gate_30,7,True,False
8925818,gate_30,95,True,False
8926373,gate_30,69,True,False
8926457,gate_30,0,False,False
8927707,gate_30,2,False,False
8928046,gate_30,3,False,False
8928206,gate_30,5,False,False
8928287,gate_30,31,False,False
8928330,gate_30,1,False,False
8928611,gate_30,9,True,False
8929021,gate_30,101,True,False
8929026,gate_30,0,False,False
8929052,gate_30,9,False,False
8929106,gate_30,8,False,False
8929184,gate_30,3,False,False
8929971,gate_30,13,True,False
8930156,gate_30,47,True,False
8930182,gate_30,1,False,False
8930187,gate_30,41,True,False
8930330,gate_30,21,False,False
8930504,gate_30,63,True,False
8930696,gate_30,28,False,False
8931392,gate_30,14,False,False
8931472,gate_30,13,False,False
8931576,gate_30,1,False,True
8931706,gate_30,5,False,False
8932098,gate_30,3,False,False
8932213,gate_30,3,False,False
8932488,gate_30,13,False,False
8932745,gate_30,13,True,True
8933442,gate_30,1,False,False
8933495,gate_30,69,False,False
8933887,gate_30,10,False,False
8934510,gate_30,1,False,False
8934575,gate_30,18,False,False
8935181,gate_30,18,False,False
8935262,gate_30,5,False,False
8935366,gate_30,55,True,False
8935572,gate_30,31,False,False
8935783,gate_30,31,False,False
8935929,gate_30,5,False,False
8936754,gate_30,7,True,False
8936761,gate_30,10,False,False
8936781,gate_30,4,False,False
8937419,gate_30,12,False,False
8937508,gate_30,0,False,False
8937703,gate_30,21,False,False
8937747,gate_30,40,True,False
8938771,gate_30,76,True,False
8939264,gate_30,15,False,False
8939363,gate_30,7,False,False
8939456,gate_30,17,False,True
8939527,gate_30,37,True,False
8939576,gate_30,64,True,False
8940452,gate_30,1,False,False
8940893,gate_30,12,False,False
8941266,gate_30,15,False,False
8941661,gate_30,67,True,False
8941732,gate_30,70,True,False
8942189,gate_30,0,False,False
8942192,gate_30,9,False,False
8942494,gate_30,13,False,False
8942604,gate_30,9,True,False
8942752,gate_30,1,False,False
8943295,gate_30,3,False,False
8943468,gate_30,2,False,False
8943832,gate_30,19,True,False
8943973,gate_30,23,False,False
8944380,gate_30,36,True,False
8945293,gate_30,73,True,False
8945505,gate_30,21,True,False
8945622,gate_30,8,True,False
8945692,gate_30,14,False,False
8946045,gate_30,13,True,False
8946138,gate_30,2,False,False
8946448,gate_30,2,False,False
8946499,gate_30,11,False,False
8947692,gate_30,15,False,False
8948413,gate_30,0,False,False
8948531,gate_30,39,True,False
8948724,gate_30,13,True,True
8948862,gate_30,2,False,False
8948949,gate_30,26,True,False
8950573,gate_30,4,True,False
8950625,gate_30,78,False,False
8950702,gate_30,9,False,False
8950947,gate_30,59,False,True
8950952,gate_30,5,False,False
8951005,gate_30,44,True,False
8951242,gate_30,46,False,False
8951375,gate_30,48,True,False
8952130,gate_30,42,True,True
8952183,gate_30,41,True,False
8952246,gate_30,3,False,False
8952352,gate_30,8,False,False
8952601,gate_30,41,False,True
8952832,gate_30,27,False,False
8952893,gate_30,2,False,False
8953918,gate_30,5,False,False
8953956,gate_30,55,True,True
8954509,gate_30,8,False,False
8954724,gate_30,6,False,False
8955126,gate_30,14,False,False
8955411,gate_30,16,True,False
8955533,gate_30,101,True,True
8955595,gate_30,38,True,False
8956135,gate_30,7,False,False
8956334,gate_30,2,False,False
8956358,gate_30,72,False,True
8956473,gate_30,17,False,True
8957195,gate_30,2,False,False
8957271,gate_30,1,False,False
8957309,gate_30,5,False,False
8957558,gate_30,1,True,False
8958024,gate_30,5,False,False
8958434,gate_30,18,False,True
8958529,gate_30,0,False,False
8959440,gate_30,0,False,False
8959578,gate_30,88,True,True
8959615,gate_30,22,False,False
8960104,gate_30,96,True,True
8960277,gate_30,20,False,False
8961128,gate_30,111,True,False
8961166,gate_30,1,False,False
8961263,gate_30,26,True,False
8961283,gate_30,15,False,False
8961322,gate_30,1,False,False
8961327,gate_30,5,False,False
8961450,gate_30,10,False,False
8961481,gate_30,112,True,True
8961539,gate_30,7,False,False
8961682,gate_30,13,False,False
8962030,gate_30,10,True,False
8962120,gate_30,95,True,True
8962165,gate_30,29,True,True
8962358,gate_30,34,True,False
8962386,gate_30,46,True,False
8962522,gate_30,6,False,False
8962648,gate_30,14,True,False
8963451,gate_30,50,True,False
8963732,gate_30,1,False,False
8963746,gate_30,74,True,False
8963806,gate_30,45,True,False
8964660,gate_30,2,False,False
8965012,gate_30,105,True,True
8965138,gate_30,30,True,False
8965309,gate_30,11,True,False
8965369,gate_30,4,False,False
8965647,gate_30,4,False,False
8965760,gate_30,47,True,True
8965798,gate_30,3,False,False
8966002,gate_30,13,False,False
8966223,gate_30,58,False,False
8966322,gate_30,16,False,False
8966552,gate_30,57,True,True
8966565,gate_30,5,False,False
8966790,gate_30,7,True,False
8967112,gate_30,3,False,False
8967150,gate_30,13,True,False
8967453,gate_30,6,False,False
8967666,gate_30,40,True,False
8967852,gate_30,67,True,False
8968067,gate_30,100,True,False
8968404,gate_30,12,False,False
8968578,gate_30,88,True,False
8968669,gate_30,2,False,False
8969293,gate_30,59,False,True
8969339,gate_30,3,False,False
8969340,gate_30,9,True,False
8969416,gate_30,1,False,False
8969503,gate_30,56,False,False
8970004,gate_30,37,False,False
8970107,gate_30,1,False,False
8970115,gate_30,2,False,False
8970511,gate_30,53,False,True
8970893,gate_30,29,True,False
8970945,gate_30,0,False,False
8971163,gate_30,15,True,False
8971326,gate_30,56,True,True
8971513,gate_30,2,False,False
8971846,gate_30,26,True,False
8972095,gate_30,13,False,False
8972220,gate_30,20,False,False
8972623,gate_30,98,True,False
8972771,gate_30,33,False,False
8973034,gate_30,15,False,False
8973055,gate_30,23,False,False
8973372,gate_30,6,False,False
8973496,gate_30,2,True,False
8974666,gate_30,77,True,True
8974970,gate_30,2,False,False
8975282,gate_30,30,False,False
8975386,gate_30,0,False,False
8975972,gate_30,68,True,True
8976006,gate_30,72,True,False
8976056,gate_30,2,False,False
8976250,gate_30,1,False,False
8976268,gate_30,7,False,False
8976269,gate_30,5,False,False
8976685,gate_30,73,False,False
8977085,gate_30,2,False,False
8977327,gate_30,47,True,False
8977904,gate_30,28,True,False
8977954,gate_30,4,False,False
8978101,gate_30,3,False,False
8978156,gate_30,3,False,False
8978466,gate_30,16,False,True
8978828,gate_30,0,False,False
8979157,gate_30,4,False,False
8979751,gate_30,8,True,False
8980110,gate_30,8,False,False
8980172,gate_30,2,False,False
8980516,gate_30,14,False,False
8980817,gate_30,3,False,False
8980822,gate_30,4,False,False
8981061,gate_30,8,False,False
8981305,gate_30,13,True,False
8981313,gate_30,0,False,False
8981329,gate_30,7,False,False
8981584,gate_30,8,False,False
8981917,gate_30,0,False,False
8982121,gate_30,38,False,False
8982827,gate_30,3,False,False
8983134,gate_30,6,False,False
8983244,gate_30,13,True,False
8983367,gate_30,10,False,False
8983891,gate_30,101,True,False
8983995,gate_30,4,False,False
8984336,gate_30,21,True,False
8984374,gate_30,18,False,False
8984491,gate_30,2,False,False
8984864,gate_30,50,True,True
8985276,gate_30,31,True,True
8985425,gate_30,37,True,False
8985466,gate_30,3,False,False
8985768,gate_30,2,True,False
8985845,gate_30,34,False,False
8986340,gate_30,3,True,False
8986373,gate_30,2,False,False
8986407,gate_30,42,True,True
8986803,gate_30,41,True,False
8986813,gate_30,15,False,False
8986838,gate_30,7,False,False
8987047,gate_30,4,False,False
8987422,gate_30,3,False,False
8987585,gate_30,48,True,True
8987905,gate_30,58,True,True
8988434,gate_30,3,False,False
8988437,gate_30,2,False,False
8988632,gate_30,13,False,False
8989239,gate_30,14,False,True
8989285,gate_30,11,False,False
8989561,gate_30,4,False,False
8989924,gate_30,3,False,False
8990867,gate_30,1,False,False
8990944,gate_30,2,False,False
8991658,gate_30,15,False,False
8991695,gate_30,70,True,False
8991819,gate_30,26,True,False
8992585,gate_30,18,False,False
8992725,gate_30,5,False,False
8993021,gate_30,64,False,False
8993413,gate_30,63,False,True
8993484,gate_30,4,False,False
8993956,gate_30,4,False,False
8994034,gate_30,4,True,False
8994935,gate_30,4,False,False
8995044,gate_30,14,True,False
8995921,gate_30,3,False,False
8996021,gate_30,26,False,False
8996297,gate_30,12,False,True
8996621,gate_30,20,False,False
8996988,gate_30,53,True,False
8997018,gate_30,2,False,False
8997045,gate_30,5,False,False
8997093,gate_30,115,True,False
8997388,gate_30,14,False,False
8997483,gate_30,1,False,False
8997769,gate_30,19,True,False
8997816,gate_30,17,False,False
8997832,gate_30,4,False,False
8998475,gate_30,16,False,False
8998625,gate_30,36,False,False
8998893,gate_30,6,False,False
8999126,gate_30,2,False,False
8999810,gate_30,3,False,False
8999971,gate_30,4,False,False
9000223,gate_30,14,False,False
9000590,gate_30,8,False,False
9000845,gate_30,3,False,False
9000975,gate_30,4,False,False
